Joueur,Age,Position,Ligue,equipe,Matchs joues,Titularisations,Minutes jouees,Matches equivalents 90 minutes,Buts,Passes decisives,Buts + Passes décisives,Buts hors penalty,Penalty marques,Penalty tentes,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus hors penalty (npxG) ,Passes decisives attendues (xAG),xG + xAG hors penalty,Passes progressives ,Courses progressives ,Receptions progressives ,Buts par 90 minutes,Passes decisives par 90 minutes,Buts + Passes decisives par 90 minutes ,Buts hors penalty par 90 minutes,Buts + Passes decisives hors penalty par 90 min,xG par 90 minutes,xAG par 90 minutes,xG + xAG par 90 minutes,npxG par 90 minutes,npxG + xAG par 90 minutes,Matches (equivalents 90 minutes),Actions menant a un tir,Actions menant a un tir par 90 minutes ,Passes vivantes menant a un tir,Passes arretees menant a un tir,Ballons perdus menant a un tir,Tirs menant a un tir,Fautes subies menant a un tir,Actions defensives menant a un tir,Actions menant a un but,Actions menant a un but par 90 minutes,Passes vivantes menant a un but,Passes arretees menant a un but,Ballons perdus menant a un but,Tirs menant a un but,Fautes subies menant a un but ,Actions defensives menant a un but,Passes reussies totales,Passes tentees totales,Pourcentage de reussite des passes,Distance totale des passes ,Distance progressive des passes,Passes courtes reussies,Passes courtes tentees,Pourcentage de reussite des passes courtes,Passes moyennes reussies,Passes moyennes tentees,Pourcentage de reussite des passes moyennes,Passes longues reussies,Passes longues tentees,Pourcentage de reussite des passes longues,Passes decisives,Passes decisives attendues (xAG),Passes attendues ,Difference entre passes attendues et xAG,Passes cles,Passes vers le dernier tiers,Passes dans la surface adverse,Centres dans la surface adverse,Passes progressives,Deuxieme carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres,Performance Iterceptions ,Tacles reussis,Penalty obtenus,Penalty concedes,Buts contre son camp,Ballons recuperes,Duels aeriens gagnes,Duels aeriens perdus,Pourcentage de duels aeriens gagnes,Buts,Tirs,Tirs cadres,Pourcentage de tirs cadres,Tirs par 90 minutes,Tirs cadres par 90 minutes,Buts par tir,Buts par tir cadre,Distance moyenne des tirs,Coups francs,Penalty marques,Penalty tentes,Buts attendus (xG),Buts attendus hors penalty (npxG),npxG par tir,Difference entre buts reels et xG ,Difference entre buts reels hors penalty et npxG,Tacles,Tacles reussis,Tacles dans le tiers defensif,Tacles dans le tiers median,Tacles dans le tiers offensif,Tacles dans les duels ,Duels tentes,Pourcentage de tacles reussis Tkl%,Duels perdus,Contres,Tirs contres ,Passes contrees ,Interceptions ,Tacles + Interceptions,Degagements,Erreurs ayant conduit a un tir adverse,Minutes par match ,Pourcentage de minutes jouees ,Titularisations,Minutes par titularisation ,Matches completes,Remplacants,Minutes par entree,Matches non remplace,Points par match,Buts marques avec le joueur,Buts encaisses avec le joueur,Difference de buts avec le joueur,Difference de buts par 90 minutes,Difference avec/sans le joueur,xG marques avec le joueur ,xG encaisses avec le joueur,Difference de xG avec le joueur,Difference de xG par 90 minutes,Difference de xG avec/sans le joueur,Touches,Touches dans la surface defensive,Touches dans le tiers defensif,Touches dans le tier median,Touches dans le tiers offensif,Touches dans la surface offensive,Ballons en jeu,Dribbles tentes,Dribbles reussis,Pourcentage de dribbles reussis,Ballons perdus apres dribble,Pourcentage de ballons perdus apres dribble,Portees de balle,Distance totale parcourue avec le ballon,Distance progressive parcourue avec le ballon,Courses progressives,Courses vers le dernier tiers,Courses dans la surface adverse
Andrew Omobamidele,21.0,Defender,Premier League,Nott'ham Forest,11.0,8.0,783.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,8.7,6.0,0.69,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0,271.0,310.0,87.4,5197.0,1449.0,78.0,91.0,85.7,174.0,189.0,92.1,16.0,25.0,64.0,0.0,0.1,0.0,-0.1,2.0,9.0,0.0,0.0,8.0,0.0,6.0,3.0,0.0,0.0,13.0,3.0,0.0,0.0,1.0,21.0,7.0,10.0,41.2,0.0,1.0,0.0,0.0,0.11,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.1,0.1,0.14,-0.1,-0.1,10.0,3.0,9.0,1.0,0.0,5.0,8.0,62.5,3.0,12.0,8.0,4.0,13.0,23.0,42.0,1.0,71.0,22.9,8.0,90.0,8.0,3.0,21.0,8.0,0.73,12.0,15.0,-3.0,-0.34,0.17,10.9,11.8,-0.9,-0.11,-0.03,399.0,76.0,222.0,164.0,14.0,5.0,399.0,0.0,0.0,0.0,0.0,0.0,217.0,1082.0,429.0,1.0,0.0,0.0
Fred Onyedinma,26.0,Defender,Premier League,Luton Town,8.0,4.0,407.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,9.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,4.5,5.0,1.11,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,135.0,67.4,1431.0,352.0,45.0,58.0,77.6,42.0,61.0,68.9,2.0,7.0,28.6,0.0,0.1,0.1,-0.1,2.0,4.0,2.0,1.0,6.0,0.0,10.0,6.0,0.0,13.0,1.0,6.0,0.0,1.0,0.0,10.0,8.0,6.0,57.1,0.0,5.0,2.0,40.0,1.11,0.44,0.0,0.0,12.9,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2,10.0,6.0,7.0,3.0,0.0,5.0,12.0,41.7,7.0,3.0,0.0,3.0,1.0,11.0,13.0,0.0,51.0,11.9,4.0,76.0,0.0,4.0,26.0,1.0,0.5,6.0,14.0,-8.0,-1.77,-1.02,2.8,10.9,-8.1,-1.78,-0.96,198.0,13.0,55.0,69.0,76.0,16.0,198.0,11.0,2.0,18.2,8.0,72.7,85.0,514.0,219.0,9.0,6.0,4.0
Christopher Operi,26.0,Defender,Ligue 1,Le Havre,28.0,28.0,2445.0,27.2,3.0,4.0,7.0,3.0,0.0,0.0,6.0,0.0,1.2,1.2,4.0,5.1,31.0,82.0,111.0,0.11,0.15,0.26,0.11,0.26,0.04,0.15,0.19,0.04,0.19,27.2,74.0,2.72,29.0,34.0,5.0,4.0,2.0,0.0,6.0,0.22,2.0,2.0,1.0,0.0,1.0,0.0,1147.0,1570.0,73.1,19725.0,7747.0,558.0,658.0,84.8,443.0,572.0,77.4,115.0,265.0,43.4,4.0,4.0,4.8,0.0,46.0,70.0,26.0,16.0,82.0,0.0,20.0,18.0,0.0,190.0,35.0,36.0,1.0,1.0,0.0,150.0,32.0,13.0,71.1,3.0,22.0,9.0,40.9,0.81,0.33,0.14,0.33,24.3,7.0,0.0,0.0,1.2,1.2,0.05,1.8,1.8,55.0,36.0,37.0,15.0,3.0,32.0,59.0,54.2,27.0,45.0,7.0,38.0,35.0,90.0,68.0,1.0,87.0,79.9,28.0,87.0,26.0,0.0,0.0,0.0,0.93,30.0,39.0,-9.0,-0.33,-0.04,29.9,41.0,-11.1,-0.41,-0.09,1864.0,93.0,589.0,763.0,527.0,15.0,1864.0,55.0,29.0,52.7,21.0,38.2,1105.0,5656.0,2139.0,31.0,49.0,2.0
Willi Orban,30.0,Defender,Bundesliga,RB Leipzig,19.0,18.0,1582.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.4,0.8,7.0,97.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,17.6,22.0,1.25,22.0,0.0,0.0,0.0,0.0,0.0,4.0,0.23,4.0,0.0,0.0,0.0,0.0,0.0,1251.0,1396.0,89.6,23362.0,8621.0,395.0,432.0,91.4,763.0,813.0,93.8,83.0,124.0,66.9,0.0,0.4,0.8,-0.4,7.0,67.0,4.0,1.0,97.0,0.0,16.0,10.0,0.0,1.0,16.0,12.0,0.0,0.0,0.0,87.0,54.0,28.0,65.9,0.0,7.0,2.0,28.6,0.4,0.11,0.0,0.0,9.9,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4,20.0,12.0,8.0,10.0,2.0,9.0,18.0,50.0,9.0,22.0,13.0,9.0,16.0,36.0,76.0,1.0,83.0,51.7,18.0,88.0,16.0,1.0,6.0,0.0,2.0,45.0,17.0,28.0,1.59,0.98,31.7,19.1,12.6,0.72,-0.07,1563.0,145.0,669.0,847.0,54.0,27.0,1563.0,3.0,2.0,66.7,0.0,0.0,1043.0,5338.0,2799.0,7.0,11.0,0.0
Ivan Ordets,31.0,Defender,Bundesliga,Bochum,24.0,21.0,1880.0,20.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.3,1.3,0.5,1.8,5.0,44.0,7.0,0.05,0.0,0.05,0.05,0.05,0.06,0.02,0.09,0.06,0.09,20.9,12.0,0.57,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,473.0,653.0,72.4,9071.0,2797.0,157.0,215.0,73.0,268.0,325.0,82.5,44.0,89.0,49.4,0.0,0.5,1.7,-0.5,4.0,21.0,1.0,0.0,44.0,0.0,29.0,20.0,3.0,1.0,31.0,14.0,1.0,4.0,1.0,89.0,133.0,55.0,70.7,1.0,16.0,6.0,37.5,0.77,0.29,0.06,0.17,10.7,0.0,0.0,0.0,1.3,1.3,0.08,-0.3,-0.3,19.0,14.0,11.0,6.0,2.0,10.0,17.0,58.8,7.0,41.0,29.0,12.0,31.0,50.0,130.0,0.0,78.0,61.4,21.0,87.0,20.0,3.0,16.0,2.0,0.83,25.0,57.0,-32.0,-1.53,-1.53,27.0,49.3,-22.3,-1.07,-1.3,936.0,159.0,458.0,398.0,84.0,57.0,936.0,1.0,0.0,0.0,0.0,0.0,302.0,1384.0,573.0,5.0,3.0,0.0
Eneko Ortiz,20.0,Defender,La Liga,Alavés,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,43.0,31.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.4,0.0,0.0,0.0,1.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.26,0.2,0.1,0.1,0.35,0.31,4.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,17.0,1.0,1.0,0.0
Ben Osborn,28.0,Defender,Premier League,Sheffield Utd,24.0,14.0,1367.0,15.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.9,1.1,16.0,55.0,44.0,0.0,0.13,0.13,0.0,0.13,0.01,0.06,0.07,0.01,0.07,15.2,24.0,1.58,22.0,1.0,0.0,0.0,1.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,448.0,608.0,73.7,7007.0,2650.0,253.0,281.0,90.0,145.0,194.0,74.7,35.0,90.0,38.9,2.0,0.9,0.9,1.1,13.0,34.0,11.0,8.0,55.0,0.0,8.0,9.0,1.0,47.0,8.0,9.0,0.0,0.0,1.0,80.0,6.0,22.0,21.4,0.0,4.0,0.0,0.0,0.26,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2,22.0,9.0,11.0,9.0,2.0,8.0,17.0,47.1,9.0,18.0,2.0,16.0,8.0,30.0,30.0,0.0,57.0,40.0,14.0,77.0,10.0,10.0,28.0,5.0,0.42,19.0,40.0,-21.0,-1.38,0.72,18.2,28.4,-10.2,-0.67,0.57,735.0,37.0,210.0,315.0,216.0,9.0,735.0,14.0,7.0,50.0,7.0,50.0,373.0,1640.0,751.0,16.0,11.0,1.0
Gabriel Osho,24.0,Defender,Premier League,Luton Town,21.0,21.0,1846.0,20.5,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.1,1.1,0.1,1.2,10.0,37.0,4.0,0.1,0.0,0.1,0.1,0.1,0.05,0.01,0.06,0.05,0.06,20.5,8.0,0.39,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,580.0,706.0,82.2,10931.0,4019.0,195.0,222.0,87.8,342.0,384.0,89.1,41.0,87.0,47.1,0.0,0.1,0.2,-0.1,2.0,30.0,3.0,1.0,37.0,0.0,23.0,14.0,1.0,3.0,31.0,22.0,0.0,0.0,0.0,103.0,36.0,36.0,50.0,2.0,10.0,2.0,20.0,0.49,0.1,0.2,1.0,14.8,0.0,0.0,0.0,1.1,1.1,0.11,0.9,0.9,41.0,22.0,21.0,19.0,1.0,16.0,27.0,59.3,11.0,37.0,20.0,17.0,31.0,72.0,92.0,0.0,88.0,54.0,21.0,88.0,19.0,0.0,0.0,1.0,0.81,31.0,47.0,-16.0,-0.78,0.19,23.1,43.6,-20.4,-1.0,-0.13,968.0,179.0,535.0,384.0,60.0,20.0,968.0,12.0,7.0,58.3,5.0,41.7,461.0,2186.0,1100.0,10.0,9.0,1.0
Kassoum Ouattara,18.0,Defender,Ligue 1,Monaco,14.0,7.0,636.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,1.3,2.6,32.0,22.0,67.0,0.14,0.0,0.14,0.14,0.14,0.18,0.19,0.37,0.18,0.37,7.1,14.0,1.98,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.14,0.0,0.0,1.0,0.0,0.0,0.0,213.0,329.0,64.7,3743.0,1188.0,99.0,137.0,72.3,92.0,133.0,69.2,19.0,45.0,42.2,0.0,1.3,0.8,-1.3,6.0,15.0,6.0,2.0,22.0,0.0,10.0,9.0,0.0,35.0,13.0,12.0,0.0,0.0,0.0,37.0,16.0,7.0,69.6,1.0,8.0,5.0,62.5,1.13,0.71,0.13,0.2,15.2,0.0,0.0,0.0,1.3,1.3,0.16,-0.3,-0.3,17.0,12.0,8.0,5.0,4.0,9.0,20.0,45.0,11.0,11.0,0.0,11.0,13.0,30.0,20.0,0.0,45.0,20.8,7.0,73.0,2.0,7.0,18.0,10.0,1.57,10.0,7.0,3.0,0.42,-0.43,11.3,10.3,1.0,0.15,-0.24,440.0,19.0,94.0,174.0,180.0,21.0,440.0,19.0,8.0,42.1,9.0,47.4,255.0,1823.0,736.0,32.0,17.0,8.0
Aiham Ousou,23.0,Defender,La Liga,Cádiz,6.0,5.0,430.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,4.8,2.0,0.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,181.0,78.5,2765.0,900.0,48.0,60.0,80.0,75.0,83.0,90.4,17.0,31.0,54.8,0.0,0.0,0.2,0.0,0.0,6.0,2.0,0.0,7.0,0.0,4.0,6.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,26.0,8.0,7.0,53.3,0.0,2.0,0.0,0.0,0.42,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.2,0.2,0.09,-0.2,-0.2,8.0,5.0,6.0,2.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,1.0,7.0,15.0,15.0,0.0,72.0,12.6,5.0,81.0,4.0,1.0,25.0,5.0,1.17,3.0,8.0,-5.0,-1.05,-0.32,5.3,6.2,-0.8,-0.18,0.29,215.0,19.0,114.0,93.0,12.0,2.0,215.0,1.0,1.0,100.0,0.0,0.0,124.0,741.0,376.0,2.0,6.0,0.0
Anthony Oyono,22.0,Defender,Serie A,Frosinone,16.0,14.0,1198.0,13.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.9,1.0,35.0,33.0,39.0,0.0,0.08,0.08,0.0,0.08,0.01,0.07,0.08,0.01,0.08,13.3,22.0,1.65,16.0,5.0,1.0,0.0,0.0,0.0,3.0,0.23,1.0,2.0,0.0,0.0,0.0,0.0,518.0,621.0,83.4,7039.0,2371.0,329.0,354.0,92.9,138.0,174.0,79.3,24.0,49.0,49.0,1.0,0.9,0.7,0.1,10.0,29.0,5.0,3.0,33.0,0.0,13.0,11.0,0.0,11.0,9.0,26.0,0.0,0.0,0.0,73.0,13.0,9.0,59.1,0.0,4.0,1.0,25.0,0.3,0.08,0.0,0.0,19.1,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,37.0,26.0,21.0,14.0,2.0,23.0,34.0,67.6,11.0,17.0,3.0,14.0,9.0,46.0,32.0,0.0,75.0,35.0,14.0,84.0,12.0,2.0,10.0,0.0,1.19,15.0,23.0,-8.0,-0.6,0.09,14.6,19.4,-4.9,-0.37,-0.08,769.0,45.0,233.0,357.0,185.0,16.0,769.0,27.0,12.0,44.4,13.0,48.1,392.0,2206.0,1202.0,35.0,19.0,7.0
Cenk Özkacar,22.0,Defender,La Liga,Valencia,23.0,18.0,1598.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.1,0.3,17.0,56.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,17.8,13.0,0.73,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,698.0,860.0,81.2,13108.0,4662.0,265.0,295.0,89.8,364.0,398.0,91.5,58.0,135.0,43.0,0.0,0.1,0.3,-0.1,1.0,48.0,3.0,0.0,56.0,0.0,13.0,8.0,1.0,6.0,18.0,15.0,0.0,1.0,1.0,70.0,31.0,31.0,50.0,0.0,6.0,3.0,50.0,0.34,0.17,0.0,0.0,14.3,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3,26.0,15.0,22.0,4.0,0.0,15.0,23.0,65.2,8.0,18.0,7.0,11.0,18.0,44.0,84.0,1.0,69.0,46.7,18.0,85.0,15.0,5.0,14.0,13.0,1.09,11.0,21.0,-10.0,-0.56,-0.81,16.6,22.4,-5.8,-0.33,-0.39,1035.0,109.0,525.0,469.0,46.0,12.0,1035.0,8.0,3.0,37.5,4.0,50.0,532.0,2748.0,1574.0,17.0,8.0,0.0
Jon Pacheco,22.0,Defender,La Liga,Real Sociedad,23.0,16.0,1526.0,17.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.1,1.1,0.2,1.3,9.0,53.0,1.0,0.06,0.06,0.12,0.06,0.12,0.06,0.01,0.08,0.06,0.08,17.0,14.0,0.83,12.0,0.0,0.0,2.0,0.0,0.0,3.0,0.18,3.0,0.0,0.0,0.0,0.0,0.0,1019.0,1173.0,86.9,20084.0,5738.0,315.0,347.0,90.8,598.0,635.0,94.2,102.0,173.0,59.0,1.0,0.2,0.3,0.8,3.0,50.0,1.0,1.0,53.0,0.0,29.0,1.0,1.0,1.0,10.0,15.0,0.0,0.0,0.0,49.0,57.0,33.0,63.3,1.0,6.0,3.0,50.0,0.35,0.18,0.17,0.33,8.2,0.0,0.0,0.0,1.1,1.1,0.18,-0.1,-0.1,25.0,15.0,21.0,4.0,0.0,14.0,22.0,63.6,8.0,17.0,6.0,11.0,10.0,35.0,53.0,1.0,66.0,44.6,16.0,87.0,14.0,7.0,20.0,13.0,1.7,19.0,16.0,3.0,0.18,-0.25,17.6,19.1,-1.4,-0.09,-0.33,1311.0,133.0,607.0,679.0,28.0,10.0,1311.0,4.0,4.0,100.0,0.0,0.0,763.0,3837.0,2126.0,9.0,8.0,0.0
Willian Pacho,21.0,Defender,Bundesliga,Eint Frankfurt,33.0,33.0,2970.0,33.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,1.2,1.2,1.1,2.3,22.0,148.0,4.0,0.0,0.09,0.09,0.0,0.09,0.04,0.03,0.07,0.04,0.07,33.0,30.0,0.91,26.0,0.0,0.0,2.0,1.0,1.0,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,1930.0,2286.0,84.4,35292.0,13419.0,677.0,748.0,90.5,1097.0,1195.0,91.8,135.0,280.0,48.2,3.0,1.1,1.6,1.9,6.0,137.0,10.0,2.0,148.0,0.0,22.0,14.0,1.0,7.0,47.0,37.0,0.0,1.0,0.0,216.0,54.0,48.0,52.9,0.0,10.0,2.0,20.0,0.3,0.06,0.0,0.0,16.3,0.0,0.0,0.0,1.2,1.2,0.12,-1.2,-1.2,62.0,37.0,38.0,23.0,1.0,31.0,53.0,58.5,22.0,51.0,22.0,29.0,47.0,109.0,152.0,2.0,90.0,97.1,33.0,90.0,33.0,0.0,0.0,0.0,1.42,51.0,48.0,3.0,0.09,2.09,45.3,50.8,-5.4,-0.16,0.32,2663.0,312.0,1324.0,1287.0,65.0,16.0,2663.0,14.0,12.0,85.7,2.0,14.3,1637.0,7792.0,3873.0,22.0,11.0,0.0
Nicolas Pallois,35.0,Defender,Ligue 1,Nantes,23.0,17.0,1589.0,17.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,0.5,6.0,55.0,2.0,0.0,0.06,0.06,0.0,0.06,0.01,0.02,0.03,0.01,0.03,17.7,9.0,0.51,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,620.0,774.0,80.1,12807.0,4616.0,174.0,206.0,84.5,346.0,384.0,90.1,94.0,164.0,57.3,1.0,0.4,0.3,0.6,3.0,42.0,5.0,3.0,55.0,0.0,20.0,8.0,1.0,13.0,26.0,19.0,0.0,1.0,0.0,88.0,30.0,18.0,62.5,0.0,4.0,1.0,25.0,0.23,0.06,0.0,0.0,21.5,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,34.0,19.0,21.0,11.0,2.0,19.0,35.0,54.3,16.0,37.0,26.0,11.0,26.0,60.0,111.0,0.0,69.0,51.9,17.0,84.0,15.0,6.0,27.0,11.0,0.96,12.0,30.0,-18.0,-1.02,-0.59,18.3,27.4,-9.1,-0.51,-0.12,1005.0,180.0,521.0,450.0,42.0,7.0,1005.0,12.0,9.0,75.0,3.0,25.0,596.0,3249.0,1623.0,6.0,6.0,0.0
Emerson Palmieri,28.0,Defender,Premier League,West Ham,36.0,35.0,3137.0,34.9,1.0,2.0,3.0,1.0,0.0,0.0,10.0,0.0,1.5,1.5,2.4,3.9,59.0,125.0,124.0,0.03,0.06,0.09,0.03,0.09,0.04,0.07,0.11,0.04,0.11,34.9,74.0,2.12,49.0,6.0,3.0,4.0,8.0,4.0,12.0,0.34,6.0,2.0,1.0,1.0,1.0,1.0,1421.0,1745.0,81.4,19356.0,7676.0,893.0,983.0,90.8,406.0,510.0,79.6,54.0,104.0,51.9,2.0,2.4,2.1,-0.4,25.0,89.0,22.0,7.0,125.0,0.0,32.0,33.0,1.0,49.0,43.0,68.0,2.0,1.0,1.0,142.0,25.0,23.0,52.1,1.0,19.0,4.0,21.1,0.55,0.11,0.05,0.25,17.3,0.0,0.0,0.0,1.5,1.5,0.08,-0.5,-0.5,106.0,68.0,48.0,42.0,16.0,57.0,90.0,63.3,33.0,47.0,15.0,32.0,43.0,149.0,96.0,0.0,87.0,91.7,35.0,88.0,29.0,1.0,45.0,0.0,1.42,58.0,67.0,-9.0,-0.26,1.33,47.3,67.5,-20.2,-0.58,-1.02,2168.0,168.0,679.0,988.0,521.0,39.0,2168.0,64.0,24.0,37.5,32.0,50.0,1057.0,5492.0,2790.0,59.0,47.0,9.0
Antonios Papadopoulos,23.0,Defender,Bundesliga,Dortmund,2.0,1.0,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0,1.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,79.7,1170.0,316.0,11.0,14.0,78.6,41.0,45.0,91.1,6.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,5.0,4.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,6.0,7.0,85.7,1.0,3.0,2.0,1.0,2.0,8.0,7.0,0.0,59.0,3.8,1.0,90.0,1.0,1.0,27.0,3.0,2.0,5.0,2.0,3.0,2.31,1.63,4.2,3.8,0.4,0.34,0.0,91.0,16.0,67.0,22.0,2.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,56.0,188.0,76.0,0.0,0.0,0.0
Sokratis Papastathopoulos,35.0,Defender,La Liga,Betis,15.0,12.0,1136.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.0,0.3,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,12.6,5.0,0.4,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,507.0,574.0,88.3,9309.0,3232.0,193.0,204.0,94.6,263.0,284.0,92.6,45.0,73.0,61.6,0.0,0.0,0.1,0.0,1.0,6.0,0.0,0.0,13.0,0.0,13.0,6.0,0.0,0.0,6.0,14.0,0.0,0.0,1.0,51.0,25.0,18.0,58.1,0.0,2.0,1.0,50.0,0.16,0.08,0.0,0.0,7.9,0.0,0.0,0.0,0.3,0.3,0.13,-0.3,-0.3,21.0,14.0,16.0,5.0,0.0,13.0,17.0,76.5,4.0,15.0,9.0,6.0,6.0,27.0,60.0,0.0,76.0,33.2,12.0,88.0,11.0,3.0,27.0,9.0,1.33,16.0,18.0,-2.0,-0.16,-0.36,14.2,19.0,-4.7,-0.38,-0.31,688.0,109.0,428.0,254.0,10.0,6.0,688.0,2.0,0.0,0.0,0.0,0.0,353.0,1426.0,726.0,1.0,0.0,0.0
